review_number,block,block_chronology,block_position
36090,FilterHandler_5,unique/ini,mesmo arquivo
36090,FilterHandler_10,mei/final,mesmo arquivo
36652,Workbench_2,ini/mei/final,ambos
37089,TrimStack_0,unique/ini/mei/final,mesmo arquivo
37858,MenuManagerHideProcessor_1,ini/mei/final,arquivo diferente
38634,Perspective_3,unique/mei,mesmo arquivo
38634,Perspective_0,mei,mesmo arquivo
38634,Perspective_1,mei,mesmo arquivo
38634,Perspective_2,mei,mesmo arquivo
38634,Perspective_3_rev_2,mei,mesmo arquivo
38634,Perspective_4,mei,ambos
38634,Perspective_5,mei,mesmo arquivo
38634,Perspective_1_rev_8,mei,mesmo arquivo
38634,Perspective_2_rev_8,mei,mesmo arquivo
38634,Perspective_3_rev_8,mei,mesmo arquivo
38634,Perspective_4_rev_8,mei,mesmo arquivo
38634,Perspective_1_rev_9,mei/final,mesmo arquivo
38634,Perspective_4_rev_9,mei/final,mesmo arquivo
38802,Perspective_1,ini/mei,mesmo arquivo
38803,CustomizePerspectiveDialog_11,ini/mei,mesmo arquivo
38803,CustomizePerspectiveDialog_12,ini/mei,mesmo arquivo
38803,CustomizePerspectiveDialog_13,ini/mei,mesmo arquivo
38803,CustomizePerspectiveDialog_16,ini/mei,mesmo arquivo
38803,CustomizePerspectiveDialog_18,ini/mei/final,mesmo arquivo
38803,CustomizePerspectiveDialog_19,ini/mei,mesmo arquivo
38803,CustomizePerspectiveDialog_9,ini/mei/final,mesmo arquivo
38803,CustomizePerspectiveDialog_11_rev_15,mei/final,mesmo arquivo
38803,CustomizePerspectiveDialog_12_rev_15,mei/final,mesmo arquivo
38803,CustomizePerspectiveDialog_13_rev_15,mei/final,mesmo arquivo
38803,CustomizePerspectiveDialog_16_rev_15,mei/final,mesmo arquivo
38803,CustomizePerspectiveDialog_19_rev_15,mei/final,mesmo arquivo
39116,BasicPartList_1,unique/ini/mei/final,mesmo arquivo
39179,AboutData_24,unique/ini/mei/final,mesmo arquivo
39179,AboutData_25,unique/ini/mei/final,mesmo arquivo
39179,AboutData_26,unique/ini/mei/final,mesmo arquivo
39179,AboutData_27,unique/ini/mei/final,mesmo arquivo
39179,AboutData_28,unique/ini/mei/final,mesmo arquivo
39179,AboutDialogE4_1,unique/ini/mei/final,arquivo diferente
39179,AboutDialogE4_10,unique/ini/mei/final,arquivo diferente
39179,AboutDialogE4_11,unique/ini/mei/final,arquivo diferente
39179,AboutDialogE4_2,unique/ini/mei/final,arquivo diferente
39179,AboutDialogE4_3,unique/ini/mei/final,ambos
39179,AboutDialogE4_4,unique/ini/mei/final,arquivo diferente
39179,AboutDialogE4_5,unique/ini/mei/final,arquivo diferente
39179,AboutDialogE4_6,unique/ini/mei/final,arquivo diferente
39179,AboutDialogE4_7,unique/ini/mei/final,arquivo diferente
39179,AboutDialogE4_8,unique/ini/mei/final,ambos
39179,AboutDialogE4_9,unique/ini/mei/final,ambos
39179,AboutFeaturesDialog_47,unique/ini/mei/final,mesmo arquivo
39179,AboutItem_29,unique/ini/mei/final,ambos
39179,AboutItem_30,unique/ini/mei/final,mesmo arquivo
39179,AboutPluginsDialog_48,unique/ini/mei/final,mesmo arquivo
39179,AboutTextManager_31,unique/ini/mei/final,arquivo diferente
39179,AboutTextManager_34,unique/ini/mei/final,mesmo arquivo
39179,AboutTextManager_35,unique/ini/mei/final,ambos
39179,AboutTextManager_36,unique/ini/mei/final,mesmo arquivo
39179,AboutTextManager_37,unique/ini/mei/final,mesmo arquivo
39179,AboutTextManager_39,unique/ini/mei/final,mesmo arquivo
39179,AboutTextManager_40,unique/ini/mei/final,mesmo arquivo
39179,BundleSigningInfo_0,unique/ini/mei/final,mesmo arquivo
39179,ConfigurationInfo_12,unique/ini/mei/final,arquivo diferente
39179,ConfigurationLogDefaultSection_41,unique/ini/mei/final,mesmo arquivo
39179,ConfigurationLogDefaultSection_42,unique/ini/mei/final,mesmo arquivo
39179,ConfigurationLogDefaultSection_43,unique/ini/mei/final,mesmo arquivo
39179,ConfigurationLogDefaultSection_44,unique/ini/mei/final,mesmo arquivo
39179,ConfigurationLogDefaultSection_46,unique/ini/mei/final,mesmo arquivo
39179,ProductProperties_13,unique/ini/mei/final,mesmo arquivo
39179,ProductProperties_14,unique/ini/mei/final,mesmo arquivo
39179,ProductProperties_16,unique/ini/mei/final,mesmo arquivo
39345,CoolBarToTrimManager_1,ini/mei/final,mesmo arquivo
39345,ToolBarManagerRenderer_0,mei/final,ambos
39345,ToolBarManagerRenderer_2,mei/final,ambos
39345,ToolBarManagerRenderer_3,mei/final,ambos
39345,ToolBarManagerRenderer_4,mei/final,mesmo arquivo
39349,ToolBarManagerRenderer_0,ini/mei,mesmo arquivo
39349,ToolBarManagerRenderer_0_rev_4,mei,mesmo arquivo
39349,ToolBarManagerRenderer_1,mei/final,ambos
39353,ToolBarManager_1,ini/mei/final,mesmo arquivo
39353,ToolBarManager_2,ini/mei/final,mesmo arquivo
39358,ToolBarManager_1,unique/ini/mei/final,mesmo arquivo
39358,ToolBarManager_2,unique/ini/mei/final,mesmo arquivo
39826,ShowInSystemExplorerHandler_1,ini/mei/final,mesmo arquivo
40276,StackRenderer_1,ini/mei,mesmo arquivo
40276,StackRenderer_2,ini/mei,mesmo arquivo
40276,StackRenderer_3,ini/mei,mesmo arquivo
40276,StackRenderer_4,ini/mei,mesmo arquivo
40276,StackRenderer_8,ini/mei,mesmo arquivo
40276,StackRenderer_9,ini/mei,mesmo arquivo
40276,WBWRenderer_11,mei,mesmo arquivo
40276,WBWRenderer_0_rev_4,mei/final,mesmo arquivo
40283,LazyStackRenderer_0,ini/mei/final,mesmo arquivo
40354,WorkbenchActionBuilder_0,unique/ini/mei/final,mesmo arquivo
40449,WorkbenchActionBuilder_0,ini/mei,arquivo diferente
40449,WorkbenchActionBuilder_0_rev_9,mei/final,arquivo diferente
40449,WorkbenchActionBuilder_2,mei/final,arquivo diferente
40783,IDEWorkspacePreferencePage_0,unique/ini,mesmo arquivo
41249,MinMaxAddon_1,mei,mesmo arquivo
41415,PartRenderingEngine_0,ini/mei/final,mesmo arquivo
41415,PartRenderingEngine_1,ini/mei/final,mesmo arquivo
41415,PartRenderingEngine_2,ini/mei/final,mesmo arquivo
41415,PartRenderingEngine_3,ini/mei/final,mesmo arquivo
41415,PartRenderingEngine_4,ini/mei/final,mesmo arquivo
41857,StackRenderer_2,unique/ini/mei/final,mesmo arquivo
41877,StackRenderer_2,ini/mei,arquivo diferente
41877,StackRenderer_2_rev_3,unique/final,arquivo diferente
42368,IDEWorkspacePreferencePage_0,mei/final,arquivo diferente
42375,PerspectiveSwitcher_0,ini/mei/final,mesmo arquivo
42388,EditorSelectionDialog_1,ini/mei/final,mesmo arquivo
42719,MenuManagerRenderer_0,ini/mei/final,arquivo diferente
42938,EventLoopMonitorThread_2,ini/mei/final,mesmo arquivo
43482,IDEWorkbenchPlugin_0,ini/mei/final,ambos
43482,TaskListContentProvider_2,ini/mei/final,ambos
43482,TreeViewerFrameSource_1,ini/mei/final,mesmo arquivo
43618,StackRenderer_2,unique/ini,mesmo arquivo
43618,StackRenderer_3,ini/mei,mesmo arquivo
43618,StackRenderer_4,unique/ini,arquivo diferente
43618,StackRenderer_5,ini/mei,mesmo arquivo
43618,StackRenderer_8,ini/mei/final,mesmo arquivo
43618,StackRenderer_2_rev_1,unique/mei,mesmo arquivo
43618,StackRenderer_2_rev_2,mei/final,mesmo arquivo
43618,StackRenderer_3_rev_5,unique/final,mesmo arquivo
43618,StackRenderer_4_rev_5,unique/final,mesmo arquivo
44036,CocoaUIHandler_0,ini/mei,mesmo arquivo
44036,CocoaUIHandler_1,mei/final,mesmo arquivo
44085,ViewsPreferencePage_0,ini/mei/final,arquivo diferente
44304,FileInputAdapterFactory_0,ini/mei/final,arquivo diferente
44329,BuildAction_0,unique/final,mesmo arquivo
44341,FiltersConfigurationDialog_1,ini/mei/final,mesmo arquivo
44341,MarkCompletedHandler_2,ini/mei/final,mesmo arquivo
44341,MarkCompletedHandler_3,ini/mei/final,mesmo arquivo
44341,MarkerComparator_4,ini/mei/final,mesmo arquivo
44341,QuickFixPage_5,ini/mei/final,mesmo arquivo
44341,QuickFixPage_6,ini/mei/final,mesmo arquivo
44341,QuickFixPage_7,ini/mei/final,mesmo arquivo
44341,ViewerColumnsDialog_11,ini/mei/final,ambos
44341,ViewerColumnsDialog_12,ini/mei/final,ambos
44688,ColorsAndFontsPreferencePage_0,ini/mei/final,ambos
45212,BasicPackageImpl_6,unique/ini,ambos
45212,PartImpl_10,ini/mei/final,arquivo diferente
45212,PartImpl_11,ini/mei/final,arquivo diferente
45212,BasicPackageImpl_11,unique/final,mesmo arquivo
45218,BasicPackageImpl_11,unique/ini,mesmo arquivo
45218,PartImpl_16,apa/des/apa,arquivo diferente
45218,PartImpl_17,apa/des/apa,arquivo diferente
45218,BasicPackageImpl_8,unique/mei,mesmo arquivo
45218,PartImpl_12,mei,arquivo diferente
45218,PartImpl_13,unique/mei,arquivo diferente
45218,PartImpl_14,unique/mei,arquivo diferente
45218,PerspectiveImpl_0,mei,arquivo diferente
45218,BasicPackageImpl_9,unique/mei,ambos
45218,BasicPackageImpl_7,mei,mesmo arquivo
45218,BasicPackageImpl_8_rev_2,mei/final,mesmo arquivo
45218,BasicPackageImpl_9_rev_5,mei/final,ambos
45287,CSSPropertyTreeArrowsSWTHandler_4,unique/ini/mei/final,ambos
45306,AbstractElementSelector_1,unique/ini/mei/final,mesmo arquivo
45306,CSSChildSelectorImpl_3,unique/ini/mei/final,mesmo arquivo
45306,CSSChildSelectorImpl_4,unique/ini/mei/final,mesmo arquivo
45306,CSSConditionalSelectorImpl_6,unique/ini/mei/final,mesmo arquivo
45306,CSSDescendantSelectorImpl_8,unique/ini/mei/final,mesmo arquivo
45306,CSSLangConditionImpl_11,unique/ini/mei/final,mesmo arquivo
45461,ExternalBrowserInstance_0,unique/ini/mei/final,arquivo diferente
45505,UIPreferenceInitializer_0,mei/final,arquivo diferente
45857,UnavailableContributionItemCheckListener_3,ini/mei/final,mesmo arquivo
45857,WorkbenchActionBuilder_0,ini/mei/final,arquivo diferente
45857,WorkbenchActionBuilder_2,ini/mei/final,arquivo diferente
46064,PerspectiveSwitcher_0,unique/ini/mei/final,mesmo arquivo
46184,ImageBasedFrame_0,ini/mei/final,mesmo arquivo
46272,WBWRenderer_0,ini/mei,mesmo arquivo
46272,WBWRenderer_0_rev_4,mei/final,mesmo arquivo
46455,JobsView_1,ini/mei,mesmo arquivo
46455,JobsView_2,ini/mei,mesmo arquivo
46455,JobsView_3,ini/mei,mesmo arquivo
46455,JobsView_0,mei,mesmo arquivo
46519,RenderMojo_0,ini/mei/final,mesmo arquivo
46796,SearchField_1,unique/ini/mei/final,arquivo diferente
47111,ProgressMonitorFocusJobDialog_0,ini/mei,arquivo diferente
47111,ProgressMonitorFocusJobDialog_0_rev_3,unique/final,arquivo diferente
47111,ProgressMonitorFocusJobDialog_1,unique/final,arquivo diferente
47283,JobsView_0,unique/ini/mei/final,mesmo arquivo
47283,JobsView_1,unique/ini/mei/final,mesmo arquivo
47283,JobsView_2,unique/ini/mei/final,mesmo arquivo
47283,JobsView_3,unique/ini/mei/final,mesmo arquivo
47283,JobsView_4,unique/ini/mei/final,mesmo arquivo
47551,JobsView_0,unique/ini/mei/final,mesmo arquivo
47551,JobsView_1,unique/ini/mei/final,mesmo arquivo
47551,JobsView_2,unique/ini/mei/final,mesmo arquivo
47551,JobsView_3,unique/ini/mei/final,mesmo arquivo
47551,JobsView_4,unique/ini/mei/final,mesmo arquivo
47850,JobsView_0,ini/mei/final,mesmo arquivo
47850,JobsView_1,ini/mei/final,mesmo arquivo
47850,JobsView_2,ini/mei/final,mesmo arquivo
47850,JobsView_3,ini/mei/final,mesmo arquivo
47850,JobsView_4,ini/mei/final,mesmo arquivo
48069,MenuManagerRenderer_0,unique/ini/mei/final,arquivo diferente
50299,ObservableTracker_4,ini/mei/final,mesmo arquivo
50299,Realm_5,ini/mei/final,ambos
50299,SimplePropertyObservableList_33,mei,ambos
50299,SimplePropertyObservableMap_36,unique/mei,arquivo diferente
50299,SimplePropertyObservableSet_40,unique/mei,ambos
50299,SimplePropertyObservableValue_44,mei,ambos
50299,SimplePropertyObservableValue_45,mei,ambos
50300,NumberToStringConverter_5,ini/mei,mesmo arquivo
50300,StringToNumberConverter_7,ini/mei,mesmo arquivo
50300,StringToNumberConverter_8,ini/mei,mesmo arquivo
50300,UpdateStrategy_3,ini/mei,mesmo arquivo
50300,IdentitySet_5,mei/final,ambos
50300,ValidatedObservableList_6,mei,arquivo diferente
50322,MenuManagerHideProcessor_0,ini/mei,mesmo arquivo
50322,MenuManagerHideProcessor_0_rev_3,mei/final,mesmo arquivo
50364,Snippet007FullSelection_0,unique/final,ambos
50531,PerspectiveImpl_0,ini/mei/final,arquivo diferente
50531,PerspectiveImpl_1,ini/mei/final,arquivo diferente
50531,PerspectiveImpl_2,ini/mei/final,arquivo diferente
50774,ScaleFieldEditor_0,ini/mei/final,arquivo diferente
50982,ScaleFieldEditor_0,unique/ini,arquivo diferente
51881,UIPreferenceInitializer_0,unique/mei,arquivo diferente
51944,SimplePropertyObservableList_4,ini/mei/final,arquivo diferente
51944,SimplePropertyObservableMap_7,ini/mei/final,arquivo diferente
51944,SimplePropertyObservableSet_11,ini/mei/final,ambos
51944,SimplePropertyObservableValue_15,ini/mei/final,ambos
51944,SimplePropertyObservableValue_16,ini/mei/final,ambos
52064,DirectContributionItem_0,ini/mei/final,arquivo diferente
52338,ViewsPreferencePage_0,unique/ini/mei/final,mesmo arquivo
52488,ViewsPreferencePage_0,unique/ini/mei/final,mesmo arquivo
52810,MenuItemRenderer_0,unique/ini/mei/final,arquivo diferente
52810,MenuItemRenderer_1,unique/ini/mei/final,arquivo diferente
52832,CocoaUIHandler_0,ini/mei/final,arquivo diferente
52923,CocoaUIHandler_0,ini/mei/final,arquivo diferente
53096,SimplePropertyObservableList_3,ini/mei/final,arquivo diferente
53096,SimplePropertyObservableMap_6,ini/mei/final,arquivo diferente
53096,SimplePropertyObservableSet_10,ini/mei/final,ambos
53096,SimplePropertyObservableValue_14,ini/mei/final,ambos
53096,SimplePropertyObservableValue_15,ini/mei/final,ambos
53179,MenuManagerHideProcessor_0,ini/mei/final,mesmo arquivo
53732,TabbedPropertySheetTitleProvider_0,ini/mei/final,mesmo arquivo
53740,MenuManagerHideProcessor_0,ini/mei/final,mesmo arquivo
53990,CheckboxTreeAndListGroup_70,ini/mei/final,ambos
53990,CheckboxTreeAndListGroup_71,ini/mei/final,mesmo arquivo
53990,ChooseWorkspaceDialog_46,ini/mei/final,mesmo arquivo
53990,ContainerGenerator_15,ini/mei/final,mesmo arquivo
53990,ContainerSelectionGroup_72,ini/mei/final,mesmo arquivo
53990,CopyProjectAction_0,ini/mei/final,mesmo arquivo
53990,CopyProjectOperation_1,ini/mei/final,mesmo arquivo
53990,CreateLinkedResourceGroup_53,ini/mei/final,mesmo arquivo
53990,ExtendedMarkersView_76,ini/mei/final,mesmo arquivo
53990,FilteredResourcesSelectionDialog_17,ini/mei/final,mesmo arquivo
53990,FilteredResourcesSelectionDialog_18,ini/mei/final,mesmo arquivo
53990,FilteredResourcesSelectionDialog_19,ini/mei/final,mesmo arquivo
53990,FiltersConfigurationDialog_78,ini/mei/final,mesmo arquivo
53990,IDEWorkbenchActivityHelper_47,ini/mei/final,mesmo arquivo
53990,IDE_41,ini/mei/final,mesmo arquivo
53990,LinkedResourceEditor_54,ini/mei/final,mesmo arquivo
53990,MainActionGroup_92,ini/mei/final,mesmo arquivo
53990,MarkCompletedHandler_79,ini/mei/final,mesmo arquivo
53990,MoveProjectAction_3,ini/mei/final,ambos
53990,NavigatorDropAdapter_93,ini/mei/final,mesmo arquivo
53990,OpenWithMenu_5,ini/mei/final,mesmo arquivo
53990,OpenWithMenu_6,ini/mei/final,mesmo arquivo
53990,OpenWorkspaceAction_52,ini/mei/final,mesmo arquivo
53990,PasteTaskAction_99,ini/mei/final,ambos
53990,QuickFixHandler_80,ini/mei/final,mesmo arquivo
53990,QuickFixWizard_82,ini/mei/final,mesmo arquivo
53990,RenameResourceAction_10,ini/mei/final,ambos
53990,RenameResourceAction_13,ini/mei/final,mesmo arquivo
53990,RenameResourceAction_8,ini/mei/final,mesmo arquivo
53990,RenameResourceAction_9,ini/mei/final,ambos
53990,ResourceEncodingFieldEditor_42,ini/mei/final,mesmo arquivo
53990,ResourceEncodingFieldEditor_43,ini/mei/final,mesmo arquivo
53990,ResourceInfoPage_59,ini/mei/final,mesmo arquivo
53990,ResourceInfoPage_60,ini/mei/final,mesmo arquivo
53990,ResourceListSelectionDialog_23,ini/mei/final,mesmo arquivo
53990,ResourceListSelectionDialog_27,ini/mei/final,mesmo arquivo
53990,ResourceListSelectionDialog_29,ini/mei/final,mesmo arquivo
53990,ResourceListSelectionDialog_30,ini/mei/final,mesmo arquivo
53990,ResourceNavigator_94,ini/mei/final,mesmo arquivo
53990,ResourceNavigator_95,ini/mei/final,mesmo arquivo
53990,ResourceNavigator_97,ini/mei/final,mesmo arquivo
53990,ResourceTreeAndListGroup_44,ini/mei/final,arquivo diferente
53990,ResourceTreeAndListGroup_45,ini/mei/final,mesmo arquivo
53990,ResourceWorkingSetPage_61,ini/mei/final,mesmo arquivo
53990,ResourceWorkingSetPage_62,ini/mei/final,mesmo arquivo
53990,ShowInSystemExplorerHandler_68,ini/mei/final,mesmo arquivo
53990,ShowInSystemExplorerHandler_69,ini/mei/final,mesmo arquivo
53990,WelcomeEditor_63,ini/mei/final,mesmo arquivo
53990,WelcomeEditor_64,ini/mei/final,mesmo arquivo
53990,WelcomeEditor_65,ini/mei/final,mesmo arquivo
53990,WelcomeEditor_66,ini/mei/final,mesmo arquivo
53990,WizardExportResourcesPage_32,ini/mei/final,mesmo arquivo
53990,WizardProjectsImportPage_84,ini/mei/final,mesmo arquivo
53990,WizardProjectsImportPage_85,ini/mei/final,mesmo arquivo
53990,WizardProjectsImportPage_86,ini/mei/final,mesmo arquivo
53990,WizardProjectsImportPage_87,ini/mei/final,mesmo arquivo
53990,WizardProjectsImportPage_88,ini/mei/final,mesmo arquivo
53990,WorkbenchActionBuilder_51,ini/mei/final,mesmo arquivo
53990,WorkspaceUndoMonitor_74,ini/mei/final,mesmo arquivo
53990,WorkspaceUndoMonitor_75,ini/mei/final,mesmo arquivo
53990,DialogTaskProperties_89,unique/final,arquivo diferente
54381,AbstractTableViewer_22,ini/mei/final,mesmo arquivo
54381,AbstractTreeViewer_24,ini/mei/final,mesmo arquivo
54381,AbstractTreeViewer_25,ini/mei/final,mesmo arquivo
54381,AbstractTreeViewer_26,ini/mei/final,mesmo arquivo
54381,ActionContributionItem_0,ini/mei/final,mesmo arquivo
54381,ActionContributionItem_1,ini/mei/final,mesmo arquivo
54381,ActionContributionItem_2,ini/mei/final,mesmo arquivo
54381,ActionContributionItem_3,ini/mei/final,mesmo arquivo
54381,ActionContributionItem_4,ini/mei/final,mesmo arquivo
54381,ActionHandler_7,ini/mei,mesmo arquivo
54381,ControlDecoration_11,ini/mei/final,mesmo arquivo
54381,ControlDecoration_12,ini/mei/final,mesmo arquivo
54381,OpenStrategy_19,ini/mei/final,mesmo arquivo
54381,PreferenceDialog_15,ini/mei/final,mesmo arquivo
54381,PreferenceDialog_17,ini/mei/final,mesmo arquivo
54381,SubMenuManager_6,ini/mei,mesmo arquivo
54381,TrayDialog_8,ini/mei/final,mesmo arquivo
54381,TreeViewer_29,ini/mei/final,mesmo arquivo
54381,TreeViewer_30,ini/mei/final,mesmo arquivo
54381,TreeViewer_31,ini/mei/final,mesmo arquivo
54381,TreeViewer_32,ini/mei/final,mesmo arquivo
54381,TreeViewer_33,ini/mei/final,mesmo arquivo
54381,TreeViewer_34,ini/mei/final,mesmo arquivo
54381,TreeViewer_35,ini/mei/final,mesmo arquivo
54381,TreeViewer_36,ini/mei/final,mesmo arquivo
54381,WizardDialog_42,ini/mei/final,mesmo arquivo
54460,CheckboxTableViewer_11,ini/mei/final,ambos
54460,CheckboxTableViewer_12,ini/mei/final,ambos
54460,CheckboxTableViewer_13,ini/mei/final,mesmo arquivo
54460,CheckboxTableViewer_14,ini/mei/final,mesmo arquivo
54460,CheckboxTableViewer_16,ini/mei/final,mesmo arquivo
54460,CheckboxTreeViewer_23,ini/mei/final,mesmo arquivo
54460,CheckboxTreeViewer_24,ini/mei/final,mesmo arquivo
54460,CheckboxTreeViewer_25,ini/mei/final,mesmo arquivo
54460,CheckboxTreeViewer_26,ini/mei/final,mesmo arquivo
54460,CheckboxTreeViewer_27,ini/mei/final,mesmo arquivo
54460,CheckboxTreeViewer_28,ini/mei/final,mesmo arquivo
54462,Snippet019TableViewerAddRemoveColumnsWithEditingNewAPI_0,ini/mei/final,arquivo diferente
54462,Snippet024TableViewerExploreNewAPI_1,ini/mei/final,arquivo diferente
54462,Snippet040TableViewerSorting_4,ini/mei/final,arquivo diferente
54462,Snippet049StyledCellLabelProvider_8,ini/mei/final,mesmo arquivo
54462,Snippet060TextCellEditorWithContentProposal_15,ini/mei/final,mesmo arquivo
54745,MenuManagerHideProcessor_0,ini/mei/final,mesmo arquivo
55890,OpenStrategy_0,ini/mei/final,mesmo arquivo
55890,StructuredViewer_1,ini/mei/final,mesmo arquivo
55890,StructuredViewer_2,ini/mei/final,mesmo arquivo
55894,CopyFilesAndFoldersOperation_0,ini/mei/final,ambos
55894,RefreshAction_2,ini/mei/final,mesmo arquivo
55909,WorkspaceUndoUtil_0,ini/mei/final,mesmo arquivo
55909,WorkspaceUndoUtil_2,ini/mei/final,mesmo arquivo
55910,LinkedResourceEditor_0,ini/mei/final,mesmo arquivo
55912,FolderDescription_1,ini/mei/final,mesmo arquivo
55913,QuickFixWizard_0,ini/mei/final,mesmo arquivo
55915,WizardProjectsImportPage_0,ini/mei/final,mesmo arquivo
55916,ImportOperation_0,ini/mei/final,mesmo arquivo
56162,ModelUtils_0,ini/mei,mesmo arquivo
56196,PerspectiveSwitcher_0,unique/ini,mesmo arquivo
56196,PerspectiveSwitcher_1,unique/ini,mesmo arquivo
56271,CopyFilesAndFoldersOperation_0,unique/ini/mei/final,ambos
56271,FolderDescription_10,unique/ini/mei/final,mesmo arquivo
