review_number,type_of_revisions,clone_exists
48611,unica,review with at least one clone
48612,unica,no_clone
48636,unica,no_clone
48653,unica,no_clone
48692,multipla,no_clone
48807,unica,no_clone
48808,multipla,no_clone
48823,unica,review with at least one clone
48901,unica,no_clone
48902,unica,no_clone
48904,unica,no_clone
48908,unica,no_clone
48924,multipla,no_clone
49088,unica,no_clone
49089,unica,no_clone
49090,unica,no_clone
49091,unica,no_clone
49092,multipla,no_clone
49146,unica,no_clone
49198,unica,no_clone
49254,unica,no_clone
49267,unica,no_clone
49268,multipla,no_clone
49277,unica,no_clone
49278,unica,no_clone
49279,unica,no_clone
49280,unica,no_clone
49289,multipla,no_clone
49333,unica,no_clone
49334,unica,no_clone
49335,unica,no_clone
49336,unica,no_clone
49337,unica,no_clone
49338,unica,no_clone
49339,unica,no_clone
49399,unica,no_clone
49400,unica,no_clone
49406,unica,no_clone
49469,unica,no_clone
49470,unica,no_clone
49472,multipla,uninteresting_clone
49486,multipla,no_clone
49548,multipla,uninteresting_clone
49569,unica,no_clone
49570,multipla,review with at least one clone
49571,multipla,review with at least one clone
49572,multipla,no_clone
49573,multipla,no_clone
49574,multipla,no_clone
49577,multipla,no_clone
49578,multipla,no_clone
49579,multipla,no_clone
49580,multipla,no_clone
49581,multipla,no_clone
49628,unica,no_clone
49642,unica,no_clone
49652,multipla,no_clone
49690,unica,no_clone
49729,unica,no_clone
49734,multipla,uninteresting_clone
49787,unica,no_clone
49802,multipla,no_clone
49856,unica,no_clone
49862,multipla,no_clone
49864,unica,no_clone
49865,multipla,no_clone
49866,multipla,no_clone
49867,multipla,no_clone
49868,multipla,no_clone
49872,multipla,no_clone
49873,unica,no_clone
49879,unica,no_clone
49881,unica,no_clone
49929,multipla,no_clone
49965,multipla,no_clone
49966,multipla,no_clone
49974,unica,no_clone
49975,unica,no_clone
49976,multipla,no_clone
49977,multipla,no_clone
49978,multipla,no_clone
49979,multipla,no_clone
49980,multipla,no_clone
49981,multipla,no_clone
50056,multipla,uninteresting_clone
50130,multipla,no_clone
50149,multipla,uninteresting_clone
50183,multipla,no_clone
50221,multipla,no_clone
50223,multipla,no_clone
50230,multipla,uninteresting_clone
50238,multipla,no_clone
50291,unica,no_clone
50293,multipla,no_clone
50294,multipla,no_clone
50295,multipla,no_clone
50296,multipla,no_clone
50361,multipla,no_clone
50371,multipla,uninteresting_clone
50372,multipla,review with at least one clone
50394,multipla,no_clone
50395,unica,no_clone
50401,unica,no_clone
50446,unica,no_clone
50447,multipla,no_clone
50451,multipla,uninteresting_clone
50461,unica,no_clone
50580,multipla,no_clone
50662,unica,no_clone
50663,multipla,no_clone
50761,unica,no_clone
50783,unica,no_clone
50784,unica,no_clone
50795,unica,uninteresting_clone
50809,unica,no_clone
50899,unica,no_clone
51015,multipla,no_clone
51063,unica,no_clone
51071,multipla,no_clone
51073,multipla,no_clone
51126,multipla,no_clone
51127,multipla,review with at least one clone
51128,multipla,no_clone
51143,multipla,no_clone
51144,multipla,no_clone
51204,multipla,no_clone
51207,multipla,no_clone
51208,multipla,uninteresting_clone
51209,multipla,review with at least one clone
51253,multipla,uninteresting_clone
51366,multipla,no_clone
51402,multipla,uninteresting_clone
51405,multipla,uninteresting_clone
51436,multipla,uninteresting_clone
51475,unica,no_clone
51483,multipla,no_clone
51614,multipla,no_clone
51615,multipla,uninteresting_clone
51629,multipla,no_clone
51630,multipla,review with at least one clone
51696,multipla,uninteresting_clone
51801,unica,no_clone
51860,multipla,no_clone
51866,multipla,no_clone
51874,multipla,review with at least one clone
51888,multipla,no_clone
51889,multipla,no_clone
51890,multipla,review with at least one clone
51894,unica,no_clone
51906,multipla,no_clone
51940,multipla,no_clone
52003,multipla,no_clone
52016,multipla,no_clone
52019,multipla,no_clone
52020,unica,no_clone
52021,unica,no_clone
52022,unica,no_clone
52023,multipla,no_clone
52115,unica,no_clone
52116,unica,no_clone
52175,multipla,no_clone
52176,multipla,review with at least one clone
52177,multipla,no_clone
52213,multipla,uninteresting_clone
52257,unica,no_clone
52354,multipla,no_clone
52381,multipla,no_clone
52455,multipla,no_clone
52486,multipla,review with at least one clone
52530,unica,no_clone
52547,multipla,no_clone
52575,multipla,review with at least one clone
52737,unica,no_clone
52806,multipla,no_clone
53005,multipla,no_clone
53027,unica,no_clone
53028,multipla,no_clone
53052,unica,review with at least one clone
53094,multipla,no_clone
53102,unica,no_clone
53103,multipla,no_clone
53104,multipla,no_clone
53450,multipla,no_clone
53451,multipla,no_clone
53531,unica,no_clone
53532,unica,no_clone
53677,unica,no_clone
53678,multipla,no_clone
53679,unica,no_clone
53743,multipla,no_clone
53767,multipla,no_clone
53827,multipla,no_clone
53828,unica,no_clone
53830,unica,no_clone
53831,unica,review with at least one clone
53836,multipla,no_clone
53837,multipla,no_clone
53842,unica,no_clone
53843,unica,no_clone
54018,unica,no_clone
54117,unica,no_clone
54177,unica,no_clone
54324,multipla,no_clone
54350,multipla,no_clone
54404,multipla,no_clone
54489,unica,no_clone
54632,unica,no_clone
54757,unica,no_clone
54872,multipla,no_clone
54936,unica,no_clone
55128,multipla,no_clone
55148,multipla,no_clone
55245,unica,no_clone
55246,unica,no_clone
55247,unica,no_clone
55590,unica,no_clone
55591,unica,no_clone
55592,multipla,no_clone
55595,multipla,no_clone
55692,unica,no_clone
55898,multipla,no_clone
55902,multipla,no_clone
55903,multipla,no_clone
55907,unica,no_clone
55927,unica,no_clone
55930,multipla,no_clone
56015,unica,no_clone
56115,unica,no_clone
56116,multipla,no_clone
56120,multipla,no_clone
56177,multipla,no_clone
56180,multipla,no_clone
56263,multipla,no_clone
56278,multipla,no_clone
56281,multipla,no_clone
56390,multipla,no_clone
56391,multipla,no_clone
56428,unica,no_clone
56437,multipla,review with at least one clone
56528,unica,no_clone
56567,unica,no_clone
56650,multipla,uninteresting_clone
56678,multipla,no_clone
56744,multipla,uninteresting_clone
56760,unica,no_clone
56770,unica,no_clone
56773,multipla,no_clone
56817,unica,no_clone
56840,unica,no_clone
56844,multipla,no_clone
56845,unica,no_clone
56846,multipla,no_clone
56926,multipla,no_clone
57050,unica,no_clone
57139,unica,no_clone
57148,unica,no_clone
57155,unica,review with at least one clone
57161,unica,no_clone
57162,unica,review with at least one clone
57255,unica,review with at least one clone
57260,unica,no_clone
57261,unica,no_clone
57262,unica,no_clone
57327,unica,no_clone
57553,multipla,no_clone
57583,multipla,no_clone
57664,multipla,no_clone
57728,multipla,no_clone
57759,unica,no_clone
57799,multipla,no_clone
57900,unica,no_clone
57925,multipla,uninteresting_clone
57926,multipla,no_clone
57927,multipla,no_clone
58100,unica,no_clone
58149,multipla,uninteresting_clone
58165,multipla,no_clone
58403,multipla,no_clone
58468,multipla,uninteresting_clone
58526,multipla,no_clone
58586,unica,no_clone
58593,unica,no_clone
58684,multipla,no_clone
58760,multipla,no_clone
58770,unica,no_clone
58774,multipla,uninteresting_clone
58884,unica,no_clone
58948,multipla,no_clone
59000,multipla,no_clone
59012,multipla,review with at least one clone
59054,unica,no_clone
59060,multipla,uninteresting_clone
59073,multipla,no_clone
59077,multipla,no_clone
59093,multipla,no_clone
59102,multipla,no_clone
59170,unica,no_clone
59172,unica,no_clone
59174,unica,no_clone
59191,unica,no_clone
59281,multipla,no_clone
59282,multipla,no_clone
59301,multipla,no_clone
59318,multipla,no_clone
59319,multipla,no_clone
59345,multipla,review with at least one clone
59349,unica,no_clone
59392,unica,no_clone
59416,multipla,no_clone
59434,multipla,no_clone
59523,unica,no_clone
59541,unica,no_clone
59553,multipla,no_clone
59594,unica,uninteresting_clone
59595,multipla,no_clone
59596,multipla,no_clone
59597,multipla,no_clone
59598,multipla,no_clone
59613,unica,no_clone
59614,unica,no_clone
59622,unica,no_clone
59624,multipla,no_clone
59625,multipla,no_clone
59628,multipla,no_clone
59629,multipla,no_clone
59630,multipla,review with at least one clone
59631,multipla,no_clone
59632,multipla,no_clone
59633,multipla,no_clone
59787,unica,no_clone
59792,multipla,no_clone
59895,unica,no_clone
59898,multipla,no_clone
59899,multipla,no_clone
59914,multipla,no_clone
59989,multipla,no_clone
59993,multipla,no_clone
59994,multipla,no_clone
59995,multipla,no_clone
59999,unica,no_clone
60000,unica,no_clone
60003,unica,no_clone
60068,multipla,no_clone
60097,unica,no_clone
60105,unica,no_clone
60106,multipla,uninteresting_clone
60107,multipla,uninteresting_clone
60108,multipla,no_clone
60109,multipla,no_clone
60111,unica,no_clone
60150,multipla,no_clone
60164,multipla,no_clone
60165,multipla,no_clone
60186,unica,no_clone
60187,multipla,no_clone
60225,unica,no_clone
60226,multipla,no_clone
60391,unica,no_clone
60406,unica,no_clone
60408,unica,uninteresting_clone
60437,multipla,no_clone
60438,unica,no_clone
60439,multipla,no_clone
60442,multipla,no_clone
60601,multipla,review with at least one clone
60617,multipla,review with at least one clone
60632,multipla,no_clone
60635,multipla,no_clone
60638,multipla,no_clone
60762,multipla,no_clone
60766,unica,no_clone
60799,multipla,no_clone
60836,multipla,no_clone
60844,unica,no_clone
60845,unica,no_clone
60846,unica,no_clone
60847,unica,no_clone
60848,unica,no_clone
60849,unica,no_clone
60850,unica,no_clone
60851,unica,no_clone
60852,unica,no_clone
60853,multipla,no_clone
60854,unica,no_clone
60855,unica,no_clone
60856,multipla,no_clone
60917,multipla,no_clone
60918,multipla,no_clone
60939,multipla,no_clone
60957,multipla,no_clone
61165,multipla,no_clone
61180,unica,no_clone
61203,multipla,no_clone
61290,unica,no_clone
61300,multipla,no_clone
61472,multipla,no_clone
61509,multipla,review with at least one clone
61512,unica,no_clone
61513,unica,no_clone
61516,unica,no_clone
61517,unica,no_clone
61518,multipla,no_clone
61520,multipla,no_clone
61522,multipla,no_clone
61525,unica,no_clone
61532,multipla,no_clone
61533,unica,no_clone
61596,multipla,no_clone
61712,unica,no_clone
61781,unica,no_clone
61826,multipla,no_clone
61841,multipla,review with at least one clone
61938,multipla,no_clone
62112,multipla,no_clone
62117,unica,no_clone
62118,multipla,no_clone
62119,multipla,no_clone
62120,multipla,no_clone
62148,multipla,no_clone
62207,unica,review with at least one clone
62269,multipla,no_clone
62356,unica,no_clone
62358,multipla,uninteresting_clone
62650,multipla,no_clone
62670,unica,review with at least one clone
62671,unica,no_clone
62686,multipla,uninteresting_clone
62690,multipla,uninteresting_clone
62691,multipla,uninteresting_clone
62692,multipla,no_clone
62698,unica,no_clone
62736,unica,no_clone
62737,unica,no_clone
62738,multipla,no_clone
62739,multipla,review with at least one clone
62815,multipla,no_clone
62840,multipla,no_clone
62846,multipla,no_clone
62864,unica,no_clone
62879,multipla,no_clone
62967,multipla,no_clone
62968,multipla,no_clone
62969,multipla,no_clone
62970,multipla,no_clone
62981,multipla,no_clone
62983,multipla,no_clone
63061,multipla,no_clone
63062,unica,no_clone
63116,multipla,no_clone
63117,multipla,no_clone
63235,unica,no_clone
63236,multipla,no_clone
63238,unica,no_clone
63255,unica,no_clone
63257,multipla,no_clone
63315,multipla,no_clone
63319,multipla,no_clone
63320,multipla,no_clone
63321,multipla,no_clone
63322,unica,no_clone
63323,unica,no_clone
63329,multipla,no_clone
63330,multipla,no_clone
63331,multipla,no_clone
63332,multipla,no_clone
63342,multipla,no_clone
63343,multipla,no_clone
63344,multipla,uninteresting_clone
63361,multipla,no_clone
63363,multipla,review with at least one clone
63366,multipla,no_clone
63371,multipla,review with at least one clone
63385,multipla,no_clone
63389,unica,uninteresting_clone
63400,multipla,no_clone
63401,multipla,no_clone
63402,multipla,no_clone
63403,multipla,no_clone
63406,unica,no_clone
63407,unica,no_clone
63408,unica,no_clone
63409,unica,no_clone
63414,unica,no_clone
63415,unica,no_clone
63428,multipla,no_clone
63429,multipla,no_clone
63430,multipla,no_clone
63432,unica,no_clone
63443,multipla,no_clone
63512,unica,uninteresting_clone
63657,multipla,no_clone
63664,multipla,no_clone
63669,unica,no_clone
63671,unica,no_clone
63912,unica,no_clone
63913,multipla,review with at least one clone
63914,multipla,uninteresting_clone
63926,multipla,no_clone
64073,unica,no_clone
64087,multipla,no_clone
64090,unica,uninteresting_clone
64092,unica,no_clone
64161,multipla,no_clone
64166,multipla,review with at least one clone
64202,multipla,no_clone
64206,multipla,no_clone
64207,multipla,no_clone
64208,multipla,no_clone
64209,multipla,no_clone
64251,unica,no_clone
64280,multipla,review with at least one clone
64312,unica,no_clone
64313,unica,no_clone
64314,unica,no_clone
64315,unica,no_clone
64316,multipla,no_clone
64319,multipla,no_clone
64320,multipla,no_clone
64321,multipla,no_clone
64322,multipla,uninteresting_clone
64323,multipla,uninteresting_clone
64324,multipla,no_clone
64325,multipla,uninteresting_clone
64415,multipla,review with at least one clone
64478,unica,uninteresting_clone
64501,unica,uninteresting_clone
64505,unica,no_clone
64506,unica,no_clone
64604,unica,no_clone
64605,multipla,review with at least one clone
64625,multipla,no_clone
64647,unica,no_clone
64656,unica,no_clone
64657,unica,no_clone
64670,multipla,no_clone
64677,multipla,no_clone
64678,multipla,uninteresting_clone
64688,unica,no_clone
64711,unica,uninteresting_clone
64712,unica,no_clone
64717,unica,no_clone
64718,unica,no_clone
64743,unica,uninteresting_clone
64744,unica,uninteresting_clone
64779,unica,no_clone
64824,unica,uninteresting_clone
64825,unica,uninteresting_clone
64827,unica,no_clone
64828,unica,uninteresting_clone
64829,unica,no_clone
64830,unica,no_clone
64840,unica,uninteresting_clone
64842,unica,uninteresting_clone
64853,unica,no_clone
64854,unica,uninteresting_clone
64872,unica,uninteresting_clone
64898,unica,review with at least one clone
64899,unica,no_clone
64900,unica,no_clone
64901,unica,review with at least one clone
64920,unica,no_clone
64921,multipla,no_clone
64933,unica,no_clone
64937,unica,no_clone
64938,unica,no_clone
64946,unica,no_clone
64947,unica,no_clone
64948,unica,no_clone
64949,unica,no_clone
64950,unica,no_clone
64951,unica,no_clone
65041,multipla,no_clone
65045,unica,no_clone
65046,unica,no_clone
65049,unica,no_clone
65066,unica,uninteresting_clone
65068,unica,uninteresting_clone
65069,unica,uninteresting_clone
65070,unica,no_clone
65072,unica,uninteresting_clone
65073,unica,uninteresting_clone
