review_number,type_of_revisions,clone_exists
9139,multipla,no_clone
9140,multipla,no_clone
9210,multipla,no_clone
9215,unica,no_clone
9238,multipla,no_clone
9245,multipla,no_clone
9263,multipla,no_clone
9275,unica,no_clone
9277,multipla,no_clone
9299,multipla,no_clone
9303,unica,no_clone
9306,unica,no_clone
9308,multipla,no_clone
9310,unica,no_clone
9312,unica,no_clone
9313,unica,no_clone
9314,unica,no_clone
9315,unica,no_clone
9318,unica,no_clone
9322,multipla,no_clone
9344,unica,no_clone
9346,unica,no_clone
9347,unica,no_clone
9354,multipla,no_clone
9355,multipla,no_clone
9357,multipla,no_clone
9367,unica,no_clone
9368,multipla,no_clone
9373,multipla,no_clone
9374,unica,no_clone
9375,multipla,no_clone
9376,unica,no_clone
9380,multipla,review with at least one clone
9381,multipla,uninteresting_clone
9382,multipla,no_clone
9386,multipla,no_clone
9391,unica,no_clone
9393,multipla,uninteresting_clone
9396,multipla,no_clone
9415,multipla,no_clone
9422,multipla,no_clone
9423,multipla,no_clone
9428,unica,no_clone
9479,multipla,uninteresting_clone
9480,multipla,no_clone
9481,unica,no_clone
9483,multipla,no_clone
9484,unica,review with at least one clone
9485,unica,no_clone
9486,multipla,no_clone
9487,multipla,no_clone
9529,multipla,no_clone
9555,multipla,no_clone
9564,multipla,no_clone
9635,unica,no_clone
9637,multipla,no_clone
9638,multipla,no_clone
9655,unica,no_clone
9661,multipla,no_clone
9695,multipla,no_clone
9730,multipla,no_clone
9738,multipla,no_clone
9759,multipla,no_clone
9763,unica,no_clone
9766,multipla,no_clone
9777,multipla,no_clone
9794,unica,no_clone
9795,unica,review with at least one clone
9800,multipla,no_clone
9804,multipla,no_clone
9827,unica,no_clone
9863,multipla,uninteresting_clone
9873,unica,no_clone
9874,unica,no_clone
9875,multipla,no_clone
9889,multipla,no_clone
9924,unica,no_clone
9937,multipla,no_clone
9952,multipla,no_clone
9953,multipla,no_clone
9954,unica,no_clone
9955,multipla,no_clone
9956,multipla,no_clone
9963,multipla,no_clone
9987,multipla,no_clone
10004,multipla,no_clone
10097,multipla,no_clone
10099,unica,no_clone
10100,multipla,no_clone
10106,unica,no_clone
10112,multipla,no_clone
10148,multipla,review with at least one clone
10206,unica,no_clone
10210,unica,no_clone
10226,unica,no_clone
10227,multipla,no_clone
10229,multipla,no_clone
10257,multipla,no_clone
10267,unica,no_clone
10268,multipla,review with at least one clone
10269,multipla,no_clone
10270,multipla,no_clone
10271,multipla,no_clone
10275,unica,no_clone
10295,multipla,no_clone
10296,multipla,no_clone
10311,multipla,no_clone
10321,multipla,no_clone
10331,multipla,no_clone
10332,unica,no_clone
10334,unica,no_clone
10342,unica,no_clone
10349,unica,no_clone
10350,unica,no_clone
10362,unica,no_clone
10366,unica,no_clone
10367,unica,no_clone
10368,unica,no_clone
10369,multipla,no_clone
10382,multipla,no_clone
10385,unica,no_clone
10387,multipla,no_clone
10391,multipla,review with at least one clone
10410,unica,no_clone
10411,unica,no_clone
10412,multipla,review with at least one clone
10417,multipla,no_clone
10518,unica,no_clone
10545,multipla,no_clone
10552,multipla,no_clone
10555,unica,no_clone
10556,multipla,no_clone
10586,unica,no_clone
10609,unica,no_clone
10654,multipla,uninteresting_clone
10988,multipla,no_clone
10989,multipla,no_clone
11002,multipla,no_clone
11003,multipla,no_clone
11007,unica,no_clone
11010,unica,no_clone
11016,multipla,no_clone
11018,multipla,no_clone
11019,unica,no_clone
11020,multipla,no_clone
11024,multipla,no_clone
11026,multipla,review with at least one clone
11078,multipla,no_clone
11142,multipla,no_clone
11190,multipla,uninteresting_clone
11225,multipla,uninteresting_clone
11247,unica,no_clone
11255,multipla,review with at least one clone
11317,multipla,no_clone
11319,multipla,review with at least one clone
11327,unica,no_clone
11328,multipla,no_clone
11333,multipla,review with at least one clone
11352,multipla,no_clone
11380,unica,no_clone
11381,multipla,no_clone
11402,unica,no_clone
11403,unica,no_clone
11411,unica,no_clone
11415,unica,no_clone
11417,multipla,no_clone
11592,multipla,uninteresting_clone
11626,multipla,no_clone
11634,unica,no_clone
11635,unica,no_clone
11759,multipla,no_clone
11760,multipla,no_clone
11765,multipla,no_clone
11851,multipla,no_clone
11852,multipla,no_clone
11853,unica,no_clone
11859,multipla,no_clone
11861,multipla,no_clone
11862,multipla,no_clone
11868,multipla,review with at least one clone
11883,multipla,no_clone
11890,unica,no_clone
11895,multipla,no_clone
11917,multipla,no_clone
11918,multipla,no_clone
11926,multipla,no_clone
11928,multipla,no_clone
11941,unica,no_clone
11955,multipla,no_clone
11956,multipla,no_clone
11964,unica,no_clone
11966,multipla,review with at least one clone
11973,multipla,no_clone
11974,multipla,no_clone
11983,multipla,no_clone
11985,multipla,no_clone
11988,multipla,review with at least one clone
11989,multipla,no_clone
12001,unica,no_clone
12003,multipla,no_clone
12005,multipla,no_clone
12045,multipla,no_clone
12054,multipla,no_clone
12062,unica,no_clone
12084,multipla,no_clone
12085,multipla,no_clone
12142,multipla,no_clone
12178,multipla,no_clone
12215,unica,no_clone
12216,unica,no_clone
12218,multipla,review with at least one clone
12227,multipla,no_clone
12231,multipla,no_clone
12271,multipla,no_clone
12293,multipla,no_clone
12311,unica,no_clone
12317,unica,no_clone
12364,unica,no_clone
12388,multipla,no_clone
12416,multipla,no_clone
12417,unica,no_clone
12443,multipla,no_clone
12489,multipla,uninteresting_clone
12545,unica,no_clone
12549,multipla,no_clone
12620,unica,no_clone
12621,unica,no_clone
12655,multipla,no_clone
12664,multipla,no_clone
12676,multipla,review with at least one clone
12697,multipla,review with at least one clone
12713,unica,no_clone
12729,multipla,review with at least one clone
12741,unica,no_clone
12743,unica,no_clone
12756,unica,no_clone
12757,unica,no_clone
12790,multipla,no_clone
12791,multipla,no_clone
12795,multipla,no_clone
12850,unica,no_clone
12904,unica,no_clone
12963,unica,no_clone
12966,unica,no_clone
12970,unica,no_clone
12971,multipla,no_clone
12972,multipla,no_clone
12973,multipla,no_clone
12975,unica,no_clone
12983,multipla,review with at least one clone
12990,unica,review with at least one clone
12992,multipla,no_clone
13018,unica,no_clone
13019,multipla,no_clone
13045,unica,no_clone
13138,multipla,review with at least one clone
13156,multipla,no_clone
13159,multipla,no_clone
13160,multipla,no_clone
13163,multipla,no_clone
13243,multipla,no_clone
13308,unica,no_clone
13309,unica,no_clone
13323,unica,no_clone
13337,unica,review with at least one clone
13339,multipla,no_clone
13404,multipla,review with at least one clone
13405,multipla,no_clone
13469,multipla,no_clone
13470,multipla,uninteresting_clone
13486,multipla,no_clone
13487,multipla,no_clone
13530,unica,no_clone
13552,unica,no_clone
13668,multipla,no_clone
13689,multipla,no_clone
13700,unica,no_clone
13714,unica,no_clone
13718,unica,no_clone
13793,unica,no_clone
13805,unica,no_clone
13806,unica,no_clone
13807,unica,no_clone
13853,multipla,review with at least one clone
13862,multipla,no_clone
13868,unica,no_clone
13875,multipla,no_clone
13906,multipla,no_clone
13987,multipla,review with at least one clone
14126,multipla,review with at least one clone
14127,multipla,no_clone
14345,multipla,no_clone
14349,unica,no_clone
14350,unica,no_clone
14352,multipla,no_clone
14353,multipla,no_clone
14374,unica,no_clone
14375,multipla,no_clone
14376,multipla,no_clone
14384,unica,no_clone
14385,unica,no_clone
14437,multipla,no_clone
14461,unica,no_clone
14462,multipla,no_clone
14512,unica,no_clone
14513,multipla,no_clone
14514,unica,no_clone
14515,multipla,no_clone
14535,unica,no_clone
14536,multipla,no_clone
14537,multipla,no_clone
14538,unica,no_clone
14539,unica,no_clone
14541,unica,no_clone
14556,unica,no_clone
14666,unica,no_clone
14667,multipla,no_clone
14675,unica,no_clone
14677,multipla,review with at least one clone
14727,multipla,no_clone
14894,unica,no_clone
14918,unica,no_clone
14931,multipla,review with at least one clone
14945,multipla,no_clone
14952,unica,review with at least one clone
14960,multipla,no_clone
14966,multipla,no_clone
14967,multipla,no_clone
14968,multipla,uninteresting_clone
15039,multipla,no_clone
15146,unica,no_clone
15180,unica,no_clone
15212,multipla,no_clone
15247,unica,uninteresting_clone
15248,multipla,no_clone
15252,multipla,no_clone
15255,multipla,uninteresting_clone
15286,multipla,no_clone
15292,multipla,review with at least one clone
15307,unica,no_clone
15308,multipla,no_clone
15313,unica,no_clone
15314,multipla,no_clone
15315,multipla,no_clone
15326,unica,no_clone
15378,multipla,no_clone
15379,multipla,no_clone
15380,multipla,uninteresting_clone
15381,unica,no_clone
15382,multipla,no_clone
15383,multipla,no_clone
15385,multipla,no_clone
15402,multipla,review with at least one clone
15423,multipla,no_clone
15447,multipla,no_clone
15448,multipla,no_clone
15449,multipla,no_clone
15462,multipla,no_clone
15506,unica,no_clone
15507,unica,no_clone
15520,multipla,no_clone
15568,unica,no_clone
15583,unica,no_clone
15585,multipla,no_clone
15586,multipla,no_clone
15588,unica,no_clone
15589,multipla,no_clone
15590,multipla,no_clone
15610,unica,no_clone
15643,multipla,no_clone
15655,multipla,no_clone
15686,multipla,review with at least one clone
15711,unica,no_clone
15712,unica,no_clone
15721,multipla,no_clone
15722,multipla,no_clone
15723,multipla,no_clone
15724,multipla,no_clone
15725,multipla,no_clone
15726,multipla,no_clone
15727,multipla,no_clone
15728,multipla,no_clone
15729,multipla,no_clone
15730,multipla,uninteresting_clone
15731,multipla,no_clone
15732,multipla,no_clone
15733,multipla,no_clone
15734,multipla,no_clone
15735,multipla,no_clone
15736,multipla,uninteresting_clone
15737,multipla,no_clone
15738,multipla,no_clone
15749,unica,uninteresting_clone
15750,multipla,uninteresting_clone
15756,multipla,no_clone
15757,multipla,no_clone
15790,unica,uninteresting_clone
15799,unica,no_clone
15811,multipla,no_clone
15878,unica,no_clone
15879,multipla,no_clone
15896,multipla,no_clone
15919,multipla,no_clone
15948,multipla,uninteresting_clone
15953,unica,no_clone
15979,multipla,review with at least one clone
15989,multipla,review with at least one clone
16019,multipla,no_clone
16020,unica,no_clone
16025,multipla,no_clone
16062,unica,no_clone
16123,multipla,no_clone
16124,multipla,no_clone
16125,unica,no_clone
16129,unica,no_clone
16141,unica,uninteresting_clone
16158,multipla,no_clone
16159,multipla,review with at least one clone
16171,multipla,review with at least one clone
16179,multipla,no_clone
16211,unica,no_clone
16213,multipla,no_clone
16217,multipla,review with at least one clone
16270,unica,no_clone
16303,unica,no_clone
16329,unica,no_clone
16344,unica,no_clone
16348,unica,review with at least one clone
16458,unica,no_clone
16485,unica,no_clone
16506,unica,no_clone
16538,unica,review with at least one clone
16552,multipla,no_clone
16570,unica,no_clone
16582,multipla,no_clone
16583,multipla,no_clone
16617,unica,no_clone
16619,multipla,no_clone
16631,multipla,review with at least one clone
16632,multipla,no_clone
16659,unica,no_clone
16688,multipla,review with at least one clone
16737,multipla,no_clone
16758,multipla,no_clone
16759,multipla,no_clone
16760,multipla,no_clone
16761,multipla,no_clone
16780,multipla,no_clone
16781,multipla,no_clone
16782,multipla,no_clone
16788,unica,no_clone
16799,multipla,no_clone
16800,multipla,no_clone
16828,multipla,no_clone
16832,unica,no_clone
16841,unica,no_clone
16860,multipla,no_clone
16862,multipla,no_clone
16863,unica,no_clone
16864,multipla,no_clone
16944,multipla,no_clone
16970,unica,no_clone
16974,unica,no_clone
17003,unica,no_clone
17004,multipla,no_clone
17005,unica,review with at least one clone
17006,unica,no_clone
17223,unica,no_clone
17271,multipla,no_clone
17272,multipla,no_clone
17328,multipla,no_clone
17329,multipla,no_clone
17330,unica,no_clone
17331,unica,no_clone
17332,unica,no_clone
17435,unica,no_clone
17439,multipla,no_clone
17440,multipla,no_clone
17459,multipla,no_clone
17539,multipla,no_clone
17554,multipla,review with at least one clone
17559,multipla,no_clone
17560,multipla,no_clone
17565,multipla,uninteresting_clone
17566,multipla,no_clone
17567,multipla,no_clone
17568,multipla,no_clone
17569,multipla,no_clone
17570,multipla,no_clone
17571,multipla,no_clone
17572,multipla,uninteresting_clone
17573,multipla,no_clone
17574,multipla,no_clone
17620,unica,no_clone
17648,multipla,no_clone
17649,unica,no_clone
17704,multipla,no_clone
17705,unica,no_clone
17770,multipla,no_clone
17774,unica,no_clone
17799,multipla,no_clone
17801,multipla,no_clone
17803,multipla,no_clone
17804,unica,no_clone
17806,multipla,no_clone
17809,multipla,no_clone
17815,multipla,no_clone
17855,unica,no_clone
17866,multipla,no_clone
17873,multipla,no_clone
17876,multipla,no_clone
17879,multipla,no_clone
17882,unica,no_clone
17890,multipla,no_clone
17896,multipla,no_clone
17897,multipla,no_clone
17916,multipla,no_clone
17919,unica,no_clone
17920,multipla,no_clone
17929,multipla,no_clone
17935,multipla,no_clone
17941,multipla,no_clone
17948,multipla,no_clone
18010,multipla,uninteresting_clone
18113,unica,no_clone
18133,unica,no_clone
18134,multipla,no_clone
18135,multipla,no_clone
18202,multipla,no_clone
18203,multipla,no_clone
18204,multipla,no_clone
18205,multipla,no_clone
18206,multipla,no_clone
18209,multipla,no_clone
18253,unica,no_clone
18260,unica,no_clone
18266,unica,no_clone
18282,multipla,no_clone
18318,multipla,no_clone
18341,unica,no_clone
18348,unica,no_clone
18360,unica,no_clone
18368,unica,no_clone
18416,unica,review with at least one clone
18467,unica,review with at least one clone
18472,multipla,review with at least one clone
18473,multipla,no_clone
18475,multipla,no_clone
18476,multipla,no_clone
18513,multipla,no_clone
18594,multipla,no_clone
18615,unica,no_clone
18636,multipla,no_clone
18639,multipla,no_clone
18646,unica,no_clone
18647,unica,no_clone
18668,multipla,no_clone
18696,multipla,no_clone
18705,multipla,no_clone
18709,multipla,review with at least one clone
18722,multipla,no_clone
18723,multipla,no_clone
18724,multipla,review with at least one clone
18742,multipla,no_clone
18749,multipla,no_clone
18771,unica,no_clone
18774,unica,review with at least one clone
18775,multipla,no_clone
18779,multipla,no_clone
18780,multipla,no_clone
18781,multipla,no_clone
18790,multipla,no_clone
18791,multipla,no_clone
18792,multipla,no_clone
18793,multipla,no_clone
18896,multipla,no_clone
18897,multipla,review with at least one clone
18941,unica,no_clone
19020,multipla,no_clone
19021,multipla,no_clone
19119,multipla,no_clone
19133,multipla,no_clone
19138,unica,no_clone
19142,unica,no_clone
19176,unica,no_clone
19180,multipla,no_clone
19182,multipla,no_clone
19184,multipla,no_clone
19188,multipla,no_clone
19189,multipla,review with at least one clone
19190,multipla,no_clone
19295,multipla,no_clone
